447;888;770;2304;444;2400;1024;832;110;2028;66;3456;1548;56;1824;255;1092;2544;3720;310;57;1632;36;2015;3084;3078;92;4024;530;24;44;1144;226;1272;1030;641;251;2560;568;1036;340;3136;514;264;3360;1154;152;2120;60;193;276;3570;1021;774;792;3056;552;168;2175;1151;304;572;284;2017;3073;1116;481;3568;518;509;261;306;256;4094;58;2193;75;6;119;3936;1008;1760;520;225;1788;584;22;480;2078;1535;170;1148;2520;9;70;31;1275;1086;3952;260;1952;2816;263;16;1922;1800;330;42;1026;195;3072;191;82;239;500;161;840;1104;3264;133;1;138;3582;1778;432;63;144;192
2034;465;1856;392;1552;1524;132;3075;1488;2432;540;889;382;1512;2600;2304;136;572;48;3967;2145;210;2050;271;1888;2047;792;990;2244;1764;924;16;1034;4000;1170;3074;644;642;1038;155;67;612;456;1535;164;994;444;1168;580;1290;594;1278;3080;1029;49;640;648;1004;2072;560;352;239;1120;204;544;78;910;51;864;527;840;3696;3648;452;568;42;133;2064;2180;137;2111;519;2624;4016;896;512;440;3904;138;903;3824;20;505;558;1912;32;158;3576;1548;960;2208;73;244;125;3568;895;262;47;630;287;639;162;99;1600;390;7;69;2550;2300;600;3872;1520;449;2544;776;2110;482;4093
945;766;1024;1010;2556;4087;2096;259;1312;2033;98;1904;244;892;3580;76;2580;2058;450;32;1985;2047;155;3776;3072;3120;15;1285;2078;134;898;594;252;2040;768;272;1824;256;1272;528;372;11;1760;2232;3075;390;2400;1080;40;2720;137;4090;1087;192;484;1148;480;2550;1007;984;930;3591;3096;1116;2080;992;546;382;156;1916;17;1512;121;544;774;568;1820;1928;543;46;3084;536;3040;2028;1071;4048;545;280;246;385;3967;138;521;119;792;189;271;478;319;3937;1023;1088;4030;1086;500;79;158;2046;2286;2305;4033;769;3068;2268;2054;4066;452;324;292;1968;2045;515;1026;3136;127;1;1120;660
1015;265;1092;1281;2032;524;903;125;529;251;3528;2056;1790;976;1820;288;2057;287;1533;360;484;968;3966;1018;3904;544;2060;2944;2288;3780;612;515;1;148;1921;962;153;3583;3577;3937;4087;476;503;2142;12;27;145;1312;2064;191;492;1080;4090;289;164;2113;2480;1778;15;2076;95;14;2376;2308;280;392;3616;3136;226;2081;1000;51;527;2540;71;3580;3960;3075;4048;3825;792;378;63;1086;1017;2079;35;248;130;3066;2120;2058;1924;2144;2368;1055;2304;4031;3841;464;64;328;650;3084;1033;444;372;39;290;258;186;88;1042;390;1038;21;4000;585;70;1264;1039;255;119;1905;1552;536;222;110
2038;372;766;189;140;4048;85;12;1919;3966;2012;36;736;492;2108;4016;2944;3906;3360;2496;3640;816;90;503;3069;258;772;10;961;16;3586;3696;143;257;528;321;1472;3552;22;519;1788;3598;3556;74;81;310;2480;38;903;1536;776;51;300;1168;88;548;993;1504;2295;6;58;121;1026;2048;3848;4031;1144;30;498;165;3168;1160;226;2268;1985;2640;2600;1264;1104;2552;3570;1032;3836;800;336;322;2180;1535;576;284;2580;648;23;54;35;572;2520;1272;49;771;994;108;910;1983;1524;1019;632;2176;3972;1154;3472;1018;1136;2340;63;1055;18;3080;4034;1312;1532;276;3904;7;1778;2192;2040;65
548;4086;1904;39;32;1792;1922;529;3586;3808;2480;271;2104;1785;1161;257;65;636;113;994;5;1986;464;1284;1542;2184;2055;3068;36;1288;514;204;2561;2012;2159;4072;488;3096;1276;592;744;780;928;479;2032;24;2400;71;59;2305;1143;1950;776;520;1006;771;496;1122;239;3968;1534;408;3556;1680;1080;2565;1017;3598;4095;765;1985;4024;3970;816;895;1272;2081;480;46;3839;1776;1320;1000;1360;31;506;2564;975;246;189;19;1039;4030;1134;450;45;2624;2063;4000;1791;3776;1058;964;988;4032;3872;1919;2432;247;2172;284;274;316;984;416;3088;1282;1488;300;1532;2550;3844;156;321;584;262;578;368
635;288;1055;2376;528;3071;1281;3906;46;639;507;133;1472;2096;2024;1028;594;18;3073;3836;196;165;41;2720;231;4080;2540;2312;2017;1632;129;762;286;1090;2058;279;4031;450;3096;3970;3264;328;1122;352;376;2624;160;1921;247;3780;540;3048;232;2174;889;189;57;4030;45;545;1105;296;140;672;2944;2041;1540;1284;760;90;465;1280;1799;1144;3580;287;1760;1568;2012;4048;1560;3600;509;520;1034;3084;4;2015;1010;78;1188;256;2177;95;1032;1004;4068;383;1240;118;416;2145;992;624;3064;240;22;1036;476;59;1922;2054;1016;1808;1524;1935;65;384;488;136;16;3720;236;318;2030;1;1600;1020
2268;38;509;3776;524;764;142;2336;2060;898;2040;116;78;3999;37;1188;1026;3583;903;1144;1796;928;578;2036;1034;506;316;2558;1760;574;2142;1153;3960;2030;27;624;2032;567;192;225;2540;279;3588;3136;156;1017;2017;1086;2322;268;2303;897;2175;478;1023;251;310;39;128;4066;1120;4016;1538;352;2052;4068;4048;2244;3076;2012;1632;16;720;3075;449;3070;956;45;64;3970;2480;3040;1089;962;146;4064;7;2172;1096;548;1084;4034;996;2559;479;2046;2016;2816;153;32;57;2078;2054;21;1260;1488;968;1122;1031;300;4063;2108;2128;17;3839;521;2286;133;558;1920;265;1154;895;1856;1408;4040;61;776
2720;4068;3048;2555;1014;133;1161;1600;1026;498;446;945;2040;165;3084;244;4032;4060;161;1019;2976;1086;3586;504;1983;958;2064;1116;383;1004;0;1936;543;159;1055;2060;2320;4034;1408;97;452;1360;2038;68;3648;994;1808;1087;650;266;510;23;224;257;32;560;592;1790;162;288;273;1536;2295;1632;632;1806;184;247;190;25;3;250;1008;1532;961;544;1279;506;1039;324;1953;765;1184;1988;1860;762;2145;1136;482;1041;2054;988;248;888;30;672;497;3836;1856;3870;1153;505;352;3842;93;2368;78;645;4028;3582;142;4078;3075;536;210;2304;90;1504;2244;476;2000;3966;1027;2031;1890;64;1952;1148
1728;320;3824;2062;50;1200;910;1284;1023;1264;945;1984;265;208;58;4030;1472;880;2066;121;1021;510;503;186;2016;4024;153;3976;290;2056;517;1216;1060;792;4028;868;1296;328;2550;268;4034;1544;513;515;509;888;260;2336;600;900;97;558;480;577;764;959;2034;2160;530;225;378;130;545;102;1568;612;3556;196;4036;3591;1120;73;168;72;1664;465;988;192;495;1935;37;3552;29;3066;32;1084;1024;991;2720;200;62;64;704;2313;1012;66;1087;2232;161;3472;160;321;57;1530;1188;502;131;1535;840;376;772;3068;63;546;195;1888;1010;580;3071;897;1680;2272;452;2624;1148;319;2020;507
3904;3969;4065;2496;1921;532;996;762;2208;1536;1027;378;910;506;464;1988;108;1950;500;3836;2313;561;210;4028;63;2592;2268;2108;1792;2880;1048;241;1790;635;3598;3968;961;21;4095;192;2558;2555;1936;1728;2540;1300;572;135;1105;340;3976;578;1512;4048;289;259;930;640;62;1532;1472;528;208;325;1184;186;113;3552;3967;1552;3588;2052;318;2144;1791;495;1520;968;449;253;492;98;2063;576;1824;120;3712;2306;39;2015;3776;519;447;250;3576;88;3060;12;22;2034;1134;222;33;1151;188;190;1276;3064;3900;558;2049;254;38;297;3960;2304;290;542;59;142;239;110;1992;97;2560;3008;768;322
246;90;1791;1136;2560;992;4036;776;2044;3580;318;568;2305;1000;200;3841;1282;4072;3056;1034;136;3068;1785;1134;592;3582;560;752;61;952;2184;2111;3071;3648;122;13;70;960;2144;2033;530;0;3072;3904;64;58;1344;1041;194;162;264;1029;3520;1540;2302;2062;924;3984;1728;504;1143;2568;2624;3640;1088;2054;1904;2176;1148;945;544;2065;641;548;3952;3568;50;4056;522;25;1009;3576;2240;271;546;3104;3900;638;138;2400;4087;336;195;2558;736;48;2320;222;44;4091;3586;4016;895;382;6;60;1042;226;1534;1168;170;680;2108;1778;1784;2008;624;2081;130;756;2306;23;1790;991;165;764;296;2336
131;1790;1034;3855;279;542;15;4063;2050;1544;432;1264;3096;1986;904;20;1736;253;67;1023;4060;3066;336;632;96;961;222;2120;2565;3024;552;2056;1151;1240;720;84;1968;2570;52;1028;2232;3592;113;2304;50;1792;2880;1188;1344;600;292;3598;1216;192;3696;360;1793;512;120;650;2528;528;2624;868;3136;1025;2012;520;3073;988;3056;146;2104;2015;144;1281;1953;2142;518;2368;912;1038;158;34;217;2944;1168;1004;220;1143;232;284;2108;2313;1924;128;496;1120;568;59;1524;390;17;123;90;3084;51;136;170;2076;1;2976;1276;315;318;2068;1224;11;4089;3078;3586;145;594;2640;6;1048;1320;300
1296;3136;97;51;2244;1533;216;55;3844;34;600;3104;492;3056;2000;519;648;88;4068;336;2065;50;3078;1240;19;2144;3570;2082;988;1116;226;2550;382;608;636;69;1778;504;388;1664;252;1542;2944;580;1785;158;4024;4089;186;208;434;383;111;108;2080;1736;2193;990;2041;4094;142;744;3720;3640;2688;289;2480;527;3072;33;126;250;73;760;184;1284;2012;352;81;552;2058;148;903;1143;1026;2145;3612;2306;4064;769;1154;25;4034;194;13;23;28;500;2816;660;138;112;984;134;1904;1799;1084;3472;3616;3071;650;1153;385;2116;1986;272;2520;511;2052;1188;168;3592;522;1264;2177;204;952;962
